agency_cd	site_no	datetime	148640_00060_00003	148640_00060_00003_cd	148641_00065_00003	148641_00065_00003_cd
USGS	12080010	1997-09-10	120	A	24.71	A
USGS	12080010	1997-09-11	121	A	24.72	A
USGS	12080010	1997-09-12	119	A	24.71	A
USGS	12080010	1997-09-13	120	A	24.71	A
USGS	12080010	1997-09-14	126	A	24.75	A
USGS	12080010	1997-09-15	141	A	24.82	A
USGS	12080010	1997-09-16	153	A	24.88	A
USGS	12080010	1997-09-17	235	A	25.14	A
USGS	12080010	1997-09-18	365	A	25.54	A
USGS	12080010	1997-09-19	309	A	25.39	A
USGS	12080010	1997-09-20	231	A	25.17	A
USGS	12080010	1997-09-21	192	A	25.04	A
USGS	12080010	1997-09-22	170	A	24.96	A
USGS	12080010	1997-09-23	158	A	24.90	A
USGS	12080010	1997-09-24	150	A	24.87	A
USGS	12080010	1997-09-25	147	A	24.85	A
USGS	12080010	1997-09-26	162	A	24.92	A
USGS	12080010	1997-09-27	182	A	25.00	A
USGS	12080010	1997-09-28	209	A	25.10	A
USGS	12080010	1997-09-29	184	A	25.01	A
USGS	12080010	1997-09-30	173	A	24.97	A
USGS	12080010	1997-10-01	179	A	25.01	A
USGS	12080010	1997-10-02	323	A	25.38	A
USGS	12080010	1997-10-03	490	A	25.76	A
USGS	12080010	1997-10-04	797	A	26.29	A
USGS	12080010	1997-10-05	1420	A	27.20	A
USGS	12080010	1997-10-06	797	A	26.29	A
USGS	12080010	1997-10-07	516	A	25.78	A
USGS	12080010	1997-10-08	416	A	25.58	A
USGS	12080010	1997-10-09	505	A	25.76	A
USGS	12080010	1997-10-10	653	A	26.05	A
USGS	12080010	1997-10-11	672	A	26.08	A
USGS	12080010	1997-10-12	507	A	25.77	A
USGS	12080010	1997-10-13	406	A	25.55	A
USGS	12080010	1997-10-14	346	A	25.42	A
USGS	12080010	1997-10-15	304	A	25.31	A
USGS	12080010	1997-10-16	275	A	25.24	A
USGS	12080010	1997-10-17	251	A	25.18	A
USGS	12080010	1997-10-18	231	A	25.12	A
USGS	12080010	1997-10-19	219	A	25.09	A
USGS	12080010	1997-10-20	203	A	25.04	A
USGS	12080010	1997-10-21	192	A	25.01	A
USGS	12080010	1997-10-22	187	A	24.99	A
USGS	12080010	1997-10-23	182	A	24.98	A
USGS	12080010	1997-10-24	176	A	24.96	A
USGS	12080010	1997-10-25	170	A	24.94	A
USGS	12080010	1997-10-26	167	A	24.93	A
USGS	12080010	1997-10-27	159	A	24.90	A
USGS	12080010	1997-10-28	165	A	24.92	A
USGS	12080010	1997-10-29	280	A	25.24	A
USGS	12080010	1997-10-30	1080	A	26.68	A
USGS	12080010	1997-10-31	2080	A	27.97	A
USGS	12080010	1997-11-01	1010	A	26.63	A
USGS	12080010	1997-11-02	687	A	26.11	A
USGS	12080010	1997-11-03	539	A	25.83	A
USGS	12080010	1997-11-04	467	A	25.69	A
USGS	12080010	1997-11-05	408	A	25.56	A
USGS	12080010	1997-11-06	378	A	25.49	A
USGS	12080010	1997-11-07	375	A	25.48	A
USGS	12080010	1997-11-08	377	A	25.49	A
USGS	12080010	1997-11-09	351	A	25.43	A
USGS	12080010	1997-11-10	328	A	25.37	A
USGS	12080010	1997-11-11	304	A	25.31	A
USGS	12080010	1997-11-12	284	A	25.26	A
USGS	12080010	1997-11-13	266	A	25.22	A
USGS	12080010	1997-11-14	252	A	25.18	A
USGS	12080010	1997-11-15	239	A	25.14	A
USGS	12080010	1997-11-16	229	A	25.12	A
USGS	12080010	1997-11-17	281	A	25.26	A
USGS	12080010	1997-11-18	391	A	25.52	A
USGS	12080010	1997-11-19	402	A	25.54	A
USGS	12080010	1997-11-20	1760	A	27.55	A
USGS	12080010	1997-11-21	1760	A	27.64	A
USGS	12080010	1997-11-22	1150	A	26.83	A
USGS	12080010	1997-11-23	831	A	26.35	A
USGS	12080010	1997-11-24	952	A	26.55	A
USGS	12080010	1997-11-25	869	A	26.42	A
USGS	12080010	1997-11-26	744	A	26.21	A
USGS	12080010	1997-11-27	619	A	25.99	A
USGS	12080010	1997-11-28	553	A	25.86	A
USGS	12080010	1997-11-29	594	A	25.94	A
USGS	12080010	1997-11-30	701	A	26.13	A
USGS	12080010	1997-12-01	655	A	26.05	A
USGS	12080010	1997-12-02	561	A	25.88	A
USGS	12080010	1997-12-03	494	A	25.74	A
USGS	12080010	1997-12-04	441	A	25.63	A
USGS	12080010	1997-12-05	403	A	25.55	A
USGS	12080010	1997-12-06	376	A	25.49	A
USGS	12080010	1997-12-07	352	A	25.43	A
USGS	12080010	1997-12-08	340	A	25.40	A
USGS	12080010	1997-12-09	322	A	25.36	A
USGS	12080010	1997-12-10	320	A	25.36	A
USGS	12080010	1997-12-11	311	A	25.33	A
USGS	12080010	1997-12-12	300	A	25.31	A
USGS	12080010	1997-12-13	289	A	25.28	A
USGS	12080010	1997-12-14	282	A	25.26	A
USGS	12080010	1997-12-15	295	A	25.29	A
USGS	12080010	1997-12-16	681	A	26.03	A
USGS	12080010	1997-12-17	2370	A	28.31	A
USGS	12080010	1997-12-18	1550	A	27.37	A
USGS	12080010	1997-12-19	986	A	26.60	A
USGS	12080010	1997-12-20	799	A	26.30	A
USGS	12080010	1997-12-21	733	A	26.19	A
USGS	12080010	1997-12-22	627	A	26.00	A
USGS	12080010	1997-12-23	573	A	25.90	A
USGS	12080010	1997-12-24	518	A	25.79	A
USGS	12080010	1997-12-25	467	A	25.69	A
USGS	12080010	1997-12-26	436	A	25.62	A
USGS	12080010	1997-12-27	422	A	25.59	A
USGS	12080010	1997-12-28	403	A	25.55	A
USGS	12080010	1997-12-29	391	A	25.52	A
USGS	12080010	1997-12-30	383	A	25.50	A
USGS	12080010	1997-12-31	367	A	25.47	A
USGS	12080010	1998-01-01	417	A	25.58	A
USGS	12080010	1998-01-02	839	A	26.37	A
USGS	12080010	1998-01-03	700	A	26.13	A
USGS	12080010	1998-01-04	579	A	25.91	A
USGS	12080010	1998-01-05	720	A	26.15	A
USGS	12080010	1998-01-06	1920	A	27.82	A
USGS	12080010	1998-01-07	1460	A	27.26	A
USGS	12080010	1998-01-08	1000	A	26.62	A
USGS	12080010	1998-01-09	779	A	26.27	A
USGS	12080010	1998-01-10	656	A	26.05	A
USGS	12080010	1998-01-11	588	A	25.93	A
USGS	12080010	1998-01-12	537	A	25.83	A
USGS	12080010	1998-01-13	682	A	26.09	A
USGS	12080010	1998-01-14	1550	A	27.35	A
USGS	12080010	1998-01-15	3000	A	28.95	A
USGS	12080010	1998-01-16	1720	A	27.60	A
USGS	12080010	1998-01-17	1750	A	27.64	A
USGS	12080010	1998-01-18	1860	A	27.77	A
USGS	12080010	1998-01-19	1460	A	27.30	A
USGS	12080010	1998-01-20	1190	A	26.95	A
USGS	12080010	1998-01-21	988	A	26.67	A
USGS	12080010	1998-01-22	912	A	26.56	A
USGS	12080010	1998-01-23	974	A	26.65	A
USGS	12080010	1998-01-24	1840	A	27.73	A
USGS	12080010	1998-01-25	2100	A	28.03	A
USGS	12080010	1998-01-26	1720	A	27.60	A
USGS	12080010	1998-01-27	1350	A	27.16	A
USGS	12080010	1998-01-28	1050	A	26.75	A
USGS	12080010	1998-01-29	884	A	26.51	A
USGS	12080010	1998-01-30	797	A	26.38	A
USGS	12080010	1998-01-31	717	A	26.24	A
USGS	12080010	1998-02-01	651	A	26.12	A
USGS	12080010	1998-02-02	602	A	26.03	A
USGS	12080010	1998-02-03	560	A	25.95	A
USGS	12080010	1998-02-04	530	A	25.89	A
USGS	12080010	1998-02-05	499	A	25.83	A
USGS	12080010	1998-02-06	473	A	25.78	A
USGS	12080010	1998-02-07	449	A	25.73	A
USGS	12080010	1998-02-08	443	A	25.72	A
USGS	12080010	1998-02-09	491	A	25.82	A
USGS	12080010	1998-02-10	485	A	25.80	A
USGS	12080010	1998-02-11	486	A	25.81	A
USGS	12080010	1998-02-12	542	A	25.92	A
USGS	12080010	1998-02-13	1220	A	26.98	A
USGS	12080010	1998-02-14	1120	A	26.86	A
USGS	12080010	1998-02-15	823	A	26.42	A
USGS	12080010	1998-02-16	680	A	26.18	A
USGS	12080010	1998-02-17	597	A	26.02	A
USGS	12080010	1998-02-18	544	A	25.92	A
USGS	12080010	1998-02-19	565	A	25.96	A
USGS	12080010	1998-02-20	576	A	25.99	A
USGS	12080010	1998-02-21	727	A	26.25	A
USGS	12080010	1998-02-22	1080	A	26.80	A
USGS	12080010	1998-02-23	929	A	26.58	A
USGS	12080010	1998-02-24	728	A	26.26	A
USGS	12080010	1998-02-25	624	A	26.07	A
USGS	12080010	1998-02-26	547	A	25.93	A
USGS	12080010	1998-02-27	496	A	25.83	A
USGS	12080010	1998-02-28	484	A	25.80	A
USGS	12080010	1998-03-01	589	A	26.00	A
USGS	12080010	1998-03-02	1050	A	26.75	A
USGS	12080010	1998-03-03	1200	A	26.96	A
USGS	12080010	1998-03-04	927	A	26.58	A
USGS	12080010	1998-03-05	762	A	26.32	A
USGS	12080010	1998-03-06	651	A	26.12	A
USGS	12080010	1998-03-07	577	A	25.99	A
USGS	12080010	1998-03-08	546	A	25.93	A
USGS	12080010	1998-03-09	577	A	25.98	A
USGS	12080010	1998-03-10	763	A	26.32	A
USGS	12080010	1998-03-11	727	A	26.26	A
USGS	12080010	1998-03-12	657	A	26.14	A
USGS	12080010	1998-03-13	606	A	26.04	A
USGS	12080010	1998-03-14	553	A	25.94	A
USGS	12080010	1998-03-15	510	A	25.85	A
USGS	12080010	1998-03-16	474	A	25.78	A
USGS	12080010	1998-03-17	444	A	25.72	A
USGS	12080010	1998-03-18	418	A	25.66	A
USGS	12080010	1998-03-19	396	A	25.61	A
USGS	12080010	1998-03-20	377	A	25.57	A
USGS	12080010	1998-03-21	369	A	25.55	A
USGS	12080010	1998-03-22	422	A	25.67	A
USGS	12080010	1998-03-23	650	A	26.12	A
USGS	12080010	1998-03-24	1110	A	26.80	A
USGS	12080010	1998-03-25	869	A	26.42	A
USGS	12080010	1998-03-26	760	A	26.24	A
USGS	12080010	1998-03-27	739	A	26.20	A
USGS	12080010	1998-03-28	666	A	26.07	A
USGS	12080010	1998-03-29	589	A	25.93	A
USGS	12080010	1998-03-30	535	A	25.82	A
USGS	12080010	1998-03-31	510	A	25.77	A
USGS	12080010	1998-04-01	475	A	25.70	A
USGS	12080010	1998-04-02	445	A	25.64	A
USGS	12080010	1998-04-03	439	A	25.63	A
USGS	12080010	1998-04-04	441	A	25.63	A
USGS	12080010	1998-04-05	425	A	25.60	A
USGS	12080010	1998-04-06	390	A	25.52	A
USGS	12080010	1998-04-07	369	A	25.47	A
USGS	12080010	1998-04-08	362	A	25.46	A
USGS	12080010	1998-04-09	349	A	25.43	A
USGS	12080010	1998-04-10	357	A	25.44	A
USGS	12080010	1998-04-11	359	A	25.45	A
USGS	12080010	1998-04-12	391	A	25.52	A
USGS	12080010	1998-04-13	393	A	25.52	A
USGS	12080010	1998-04-14	389	A	25.52	A
USGS	12080010	1998-04-15	376	A	25.49	A
USGS	12080010	1998-04-16	362	A	25.45	A
USGS	12080010	1998-04-17	347	A	25.42	A
USGS	12080010	1998-04-18	336	A	25.39	A
USGS	12080010	1998-04-19	329	A	25.38	A
USGS	12080010	1998-04-20	319	A	25.35	A
USGS	12080010	1998-04-21	309	A	25.33	A
USGS	12080010	1998-04-22	302	A	25.31	A
USGS	12080010	1998-04-23	302	A	25.31	A
USGS	12080010	1998-04-24	304	A	25.31	A
USGS	12080010	1998-04-25	295	A	25.29	A
USGS	12080010	1998-04-26	285	A	25.27	A
USGS	12080010	1998-04-27	276	A	25.24	A
USGS	12080010	1998-04-28	270	A	25.23	A
USGS	12080010	1998-04-29	265	A	25.21	A
USGS	12080010	1998-04-30	258	A	25.20	A
USGS	12080010	1998-05-01	252	A	25.18	A
USGS	12080010	1998-05-02	252	A	25.18	A
USGS	12080010	1998-05-03	247	A	25.17	A
USGS	12080010	1998-05-04	241	A	25.15	A
USGS	12080010	1998-05-05	235	A	25.13	A
USGS	12080010	1998-05-06	230	A	25.12	A
USGS	12080010	1998-05-07	226	A	25.11	A
USGS	12080010	1998-05-08	221	A	25.09	A
USGS	12080010	1998-05-09	216	A	25.08	A
USGS	12080010	1998-05-10	216	A	25.08	A
USGS	12080010	1998-05-11	213	A	25.07	A
USGS	12080010	1998-05-12	210	A	25.06	A
USGS	12080010	1998-05-13	222	A	25.10	A
USGS	12080010	1998-05-14	241	A	25.15	A
USGS	12080010	1998-05-15	260	A:e
USGS	12080010	1998-05-16	270	A:e
USGS	12080010	1998-05-17	250	A:e
USGS	12080010	1998-05-18	240	A:e
USGS	12080010	1998-05-19	230	A:e
USGS	12080010	1998-05-20	220	A:e
USGS	12080010	1998-05-21	227	A	25.11	A
USGS	12080010	1998-05-22	222	A	25.10	A
USGS	12080010	1998-05-23	212	A	25.07	A
USGS	12080010	1998-05-24	212	A	25.07	A
USGS	12080010	1998-05-25	235	A	25.13	A
USGS	12080010	1998-05-26	263	A	25.21	A
USGS	12080010	1998-05-27	259	A	25.20	A
USGS	12080010	1998-05-28	282	A	25.26	A
USGS	12080010	1998-05-29	276	A	25.24	A
USGS	12080010	1998-05-30	257	A	25.19	A
USGS	12080010	1998-05-31	239	A	25.14	A
USGS	12080010	1998-06-01	224	A	25.10	A
USGS	12080010	1998-06-02	214	A	25.07	A
USGS	12080010	1998-06-03	204	A	25.04	A
USGS	12080010	1998-06-04	197	A	25.02	A
USGS	12080010	1998-06-05	192	A	25.01	A
USGS	12080010	1998-06-06	186	A	24.99	A
USGS	12080010	1998-06-07	180	A	24.97	A
USGS	12080010	1998-06-08	174	A	24.95	A
USGS	12080010	1998-06-09	170	A	24.94	A
USGS	12080010	1998-06-10	181	A	24.97	A
USGS	12080010	1998-06-11	186	A	24.99	A
USGS	12080010	1998-06-12	174	A	24.95	A
USGS	12080010	1998-06-13	164	A	24.92	A
USGS	12080010	1998-06-14	158	A	24.90	A
USGS	12080010	1998-06-15	161	A	24.91	A
USGS	12080010	1998-06-16	181	A	24.97	A
USGS	12080010	1998-06-17	184	A	24.98	A
USGS	12080010	1998-06-18	164	A	24.92	A
USGS	12080010	1998-06-19	159	A	24.90	A
USGS	12080010	1998-06-20	158	A	24.90	A
USGS	12080010	1998-06-21	154	A	24.89	A
USGS	12080010	1998-06-22	151	A	24.88	A
USGS	12080010	1998-06-23	150	A	24.87	A
USGS	12080010	1998-06-24	152	A	24.88	A
USGS	12080010	1998-06-25	159	A	24.90	A
USGS	12080010	1998-06-26	164	A	24.92	A
USGS	12080010	1998-06-27	170	A	24.94	A
USGS	12080010	1998-06-28	157	A	24.90	A
USGS	12080010	1998-06-29	150	A	24.87	A
USGS	12080010	1998-06-30	147	A	24.86	A
USGS	12080010	1998-07-01	142	A	24.85	A
USGS	12080010	1998-07-02	141	A	24.84	A
USGS	12080010	1998-07-03	140	A	24.84	A
USGS	12080010	1998-07-04	140	A	24.84	A
USGS	12080010	1998-07-05	140	A	24.84	A
USGS	12080010	1998-07-06	140	A	24.84	A
USGS	12080010	1998-07-07	137	A	24.83	A
USGS	12080010	1998-07-08	135	A	24.82	A
USGS	12080010	1998-07-09	134	A	24.82	A
USGS	12080010	1998-07-10	130	A	24.80	A
USGS	12080010	1998-07-11	129	A	24.80	A
USGS	12080010	1998-07-12	129	A	24.80	A
USGS	12080010	1998-07-13	128	A	24.80	A
USGS	12080010	1998-07-14	124	A	24.78	A
USGS	12080010	1998-07-15	125	A	24.79	A
USGS	12080010	1998-07-16	125	A	24.79	A
USGS	12080010	1998-07-17	122	A	24.78	A
USGS	12080010	1998-07-18	118	A	24.76	A
USGS	12080010	1998-07-19	118	A	24.76	A
USGS	12080010	1998-07-20	118	A	24.76	A
USGS	12080010	1998-07-21	116	A	24.75	A
USGS	12080010	1998-07-22	116	A	24.75	A
USGS	12080010	1998-07-23	114	A	24.75	A
USGS	12080010	1998-07-24	113	A	24.74	A
USGS	12080010	1998-07-25	113	A	24.74	A
USGS	12080010	1998-07-26	110	A	24.73	A
USGS	12080010	1998-07-27	108	A	24.72	A
USGS	12080010	1998-07-28	106	A	24.71	A
USGS	12080010	1998-07-29	104	A	24.70	A
USGS	12080010	1998-07-30	103	A	24.70	A
USGS	12080010	1998-07-31	103	A	24.70	A
USGS	12080010	1998-08-01	103	A	24.70	A
USGS	12080010	1998-08-02	103	A	24.70	A
USGS	12080010	1998-08-03	102	A:e	24.71	A
USGS	12080010	1998-08-04	102	A:e	24.72	A
USGS	12080010	1998-08-05	101	A:e	24.73	A
USGS	12080010	1998-08-06	101	A:e	24.78	A
USGS	12080010	1998-08-07	100	A:e	24.77	A
USGS	12080010	1998-08-08	100	A:e	24.77	A
USGS	12080010	1998-08-09	100	A:e	24.77	A
USGS	12080010	1998-08-10	99.0	A:e	24.76	A
USGS	12080010	1998-08-11	99.0	A:e	24.76	A
USGS	12080010	1998-08-12	98.0	A:e	24.76	A
USGS	12080010	1998-08-13	97.0	A:e
USGS	12080010	1998-08-14	96.0	A:e
USGS	12080010	1998-08-15	95.0	A:e
USGS	12080010	1998-08-16	93.0	A:e
USGS	12080010	1998-08-17	92.0	A:e
USGS	12080010	1998-08-18	91.0	A:e
USGS	12080010	1998-08-19	90.0	A:e	24.76	A
USGS	12080010	1998-08-20	93.0	A:e	24.75	A
USGS	12080010	1998-08-21	92.0	A:e	24.74	A
USGS	12080010	1998-08-22	91.0	A:e	24.73	A
USGS	12080010	1998-08-23	91.0	A:e	24.73	A
USGS	12080010	1998-08-24	90.0	A:e	24.73	A
USGS	12080010	1998-08-25	90.0	A:e	24.73	A
USGS	12080010	1998-08-26	90.0	A:e	24.73	A
USGS	12080010	1998-08-27	88.0	A:e	24.72	A
USGS	12080010	1998-08-28	85.0	A:e	24.73	A
USGS	12080010	1998-08-29	83.0	A:e	24.75	A
USGS	12080010	1998-08-30	83.0	A:e	24.74	A
USGS	12080010	1998-08-31	82.0	A:e	24.76	A
USGS	12080010	1998-09-01	82.0	A:e	24.78	A
USGS	12080010	1998-09-02	82.0	A:e	24.77	A
USGS	12080010	1998-09-03	80.0	A:e	24.70	A
USGS	12080010	1998-09-04	75.0	A:e	24.58	A
USGS	12080010	1998-09-05	74.0	A:e	24.58	A
USGS	12080010	1998-09-06	75.0	A:e	24.58	A
USGS	12080010	1998-09-07	75.0	A:e	24.59	A
USGS	12080010	1998-09-08	79.0	A	24.60	A
USGS	12080010	1998-09-09	76.0	A:e	24.59	A
USGS	12080010	1998-09-10	78.0	A	24.60	A
USGS	12080010	1998-09-11	77.0	A:e	24.59	A
USGS	12080010	1998-09-12	76.0	A:e	24.59	A
USGS	12080010	1998-09-13	74.0	A:e	24.58	A
USGS	12080010	1998-09-14	76.0	A:e	24.59	A
USGS	12080010	1998-09-15	75.0	A:e	24.58	A
USGS	12080010	1998-09-16	74.0	A:e	24.58	A
USGS	12080010	1998-09-17	74.0	A:e	24.58	A
USGS	12080010	1998-09-18	79.0	A:e	24.60	A
USGS	12080010	1998-09-19	78.0	A:e	24.60	A
USGS	12080010	1998-09-20	87.0	A	24.64	A
USGS	12080010	1998-09-21	81.0	A	24.61	A
USGS	12080010	1998-09-22	77.0	A	24.60	A
USGS	12080010	1998-09-23	76.0	A:e	24.59	A
USGS	12080010	1998-09-24	76.0	A:e	24.59	A
USGS	12080010	1998-09-25	76.0	A	24.59	A
USGS	12080010	1998-09-26	78.0	A	24.60	A
USGS	12080010	1998-09-27	79.0	A	24.60	A
USGS	12080010	1998-09-28	77.0	A:e	24.60	A
USGS	12080010	1998-09-29	75.0	A:e	24.58	A
USGS	12080010	1998-09-30	74.0	A:e	24.58	A
USGS	12080010	1998-10-01	75.0	A	24.59	A
USGS	12080010	1998-10-02	79.0	A	24.60	A
USGS	12080010	1998-10-03	91.0	A	24.65	A
USGS	12080010	1998-10-04	105	A	24.71	A
USGS	12080010	1998-10-05	92.0	A	24.66	A
USGS	12080010	1998-10-06	86.0	A	24.63	A
USGS	12080010	1998-10-07	82.0	A	24.62	A
USGS	12080010	1998-10-08	82.0	A	24.62	A
USGS	12080010	1998-10-09	97.0	A	24.68	A
USGS	12080010	1998-10-10	121	A	24.78	A
USGS	12080010	1998-10-11	106	A	24.72	A
USGS	12080010	1998-10-12	114	A	24.75	A
USGS	12080010	1998-10-13	120	A	24.78	A
USGS	12080010	1998-10-14	183	A	25.01	A
USGS	12080010	1998-10-15	186	A	25.03	A
USGS	12080010	1998-10-16	150	A	24.90	A
USGS	12080010	1998-10-17	128	A	24.81	A
USGS	12080010	1998-10-18	114	A	24.76	A
USGS	12080010	1998-10-19	107	A	24.72	A
USGS	12080010	1998-10-20	101	A	24.69	A
USGS	12080010	1998-10-21	96.0	A	24.67	A
USGS	12080010	1998-10-22	93.0	A	24.66	A
USGS	12080010	1998-10-23	90.0	A	24.65	A
USGS	12080010	1998-10-24	88.0	A	24.64	A
USGS	12080010	1998-10-25	86.0	A	24.63	A
USGS	12080010	1998-10-26	85.0	A	24.63	A
USGS	12080010	1998-10-27	84.0	A	24.63	A
USGS	12080010	1998-10-28	87.0	A	24.64	A
USGS	12080010	1998-10-29	87.0	A	24.64	A
USGS	12080010	1998-10-30	87.0	A	24.63	A
USGS	12080010	1998-10-31	91.0	A	24.66	A
USGS	12080010	1998-11-01	88.0	A	24.64	A
USGS	12080010	1998-11-02	88.0	A	24.64	A
USGS	12080010	1998-11-03	91.0	A	24.65	A
USGS	12080010	1998-11-04	98.0	A	24.68	A
USGS	12080010	1998-11-05	108	A	24.73	A
USGS	12080010	1998-11-06	130	A	24.82	A
USGS	12080010	1998-11-07	128	A	24.81	A
USGS	12080010	1998-11-08	115	A	24.76	A
USGS	12080010	1998-11-09	109	A	24.73	A
USGS	12080010	1998-11-10	108	A	24.72	A
USGS	12080010	1998-11-11	107	A	24.72	A
USGS	12080010	1998-11-12	106	A	24.72	A
USGS	12080010	1998-11-13	173	A	24.98	A
USGS	12080010	1998-11-14	191	A	25.04	A
USGS	12080010	1998-11-15	217	A	25.13	A
USGS	12080010	1998-11-16	307	A	25.37	A
USGS	12080010	1998-11-17	274	A	25.29	A
USGS	12080010	1998-11-18	206	A	25.10	A
USGS	12080010	1998-11-19	179	A	25.00	A
USGS	12080010	1998-11-20	340	A	25.40	A
USGS	12080010	1998-11-21	2090	A	28.00	A
USGS	12080010	1998-11-22	1810	A	27.69	A
USGS	12080010	1998-11-23	1220	A	26.94	A
USGS	12080010	1998-11-24	1290	A	27.02	A
USGS	12080010	1998-11-25	2330	A	28.23	A
USGS	12080010	1998-11-26	5390	A	30.93	A
USGS	12080010	1998-11-27	3370	A	29.19	A
USGS	12080010	1998-11-28	1240	A	26.97	A
USGS	12080010	1998-11-29	824	A	26.36	A
USGS	12080010	1998-11-30	695	A	26.15	A
USGS	12080010	1998-12-01	756	A	26.25	A
USGS	12080010	1998-12-02	2540	A	28.43	A
USGS	12080010	1998-12-03	2100	A:e
USGS	12080010	1998-12-04	1600	A:e
USGS	12080010	1998-12-05	1000	A:e
USGS	12080010	1998-12-06	720	A:e
USGS	12080010	1998-12-07	800	A:e
USGS	12080010	1998-12-08	980	A:e
USGS	12080010	1998-12-09	760	A:e
USGS	12080010	1998-12-10	680	A:e
USGS	12080010	1998-12-11	1000	A:e
USGS	12080010	1998-12-12	2500	A:e
USGS	12080010	1998-12-13	3800	A:e
USGS	12080010	1998-12-14	2500	A:e
USGS	12080010	1998-12-15	1500	A:e
USGS	12080010	1998-12-16	900	A:e
USGS	12080010	1998-12-17	700	A:e
USGS	12080010	1998-12-18	600	A:e
USGS	12080010	1998-12-19	500	A:e
USGS	12080010	1998-12-20	430	A:e
USGS	12080010	1998-12-21	380	A:e
USGS	12080010	1998-12-22	340	A:e
USGS	12080010	1998-12-23	320	A:e
USGS	12080010	1998-12-24	330	A:e
USGS	12080010	1998-12-25	1000	A:e
USGS	12080010	1998-12-26	2500	A:e
USGS	12080010	1998-12-27	3000	A:e
USGS	12080010	1998-12-28	4500	A:e
USGS	12080010	1998-12-29	2870	A	28.80	A
USGS	12080010	1998-12-30	2560	A	28.51	A
USGS	12080010	1998-12-31	1710	A	27.57	A
USGS	12080010	1999-01-01	1220	A	26.95	A
USGS	12080010	1999-01-02	974	A	26.59	A
USGS	12080010	1999-01-03	817	A	26.35	A
USGS	12080010	1999-01-04	700	A:e
USGS	12080010	1999-01-05	600	A:e
USGS	12080010	1999-01-06	540	A:e
USGS	12080010	1999-01-07	506	A	25.81	A
USGS	12080010	1999-01-08	468	A	25.73	A
USGS	12080010	1999-01-09	437	A	25.66	A
USGS	12080010	1999-01-10	444	A	25.68	A
USGS	12080010	1999-01-11	474	A	25.74	A
USGS	12080010	1999-01-12	443	A	25.68	A
USGS	12080010	1999-01-13	414	A	25.62	A
USGS	12080010	1999-01-14	584	A	25.94	A
USGS	12080010	1999-01-15	1490	A	27.30	A
USGS	12080010	1999-01-16	1270	A	27.01	A
USGS	12080010	1999-01-17	1590	A	27.44	A
USGS	12080010	1999-01-18	2490	A	28.42	A
USGS	12080010	1999-01-19	3040	A	28.99	A
USGS	12080010	1999-01-20	2120	A	28.05	A
USGS	12080010	1999-01-21	1650	A	27.50	A
USGS	12080010	1999-01-22	1700	A	27.57	A
USGS	12080010	1999-01-23	1460	A	27.27	A
USGS	12080010	1999-01-24	1180	A	26.89	A
USGS	12080010	1999-01-25	981	A	26.60	A
USGS	12080010	1999-01-26	845	A	26.40	A
USGS	12080010	1999-01-27	766	A	26.27	A
USGS	12080010	1999-01-28	1250	A	26.97	A
USGS	12080010	1999-01-29	2300	A	28.25	A
USGS	12080010	1999-01-30	2230	A	28.18	A
USGS	12080010	1999-01-31	1970	A	27.88	A
USGS	12080010	1999-02-01	1520	A	27.34	A
USGS	12080010	1999-02-02	1770	A	27.63	A
USGS	12080010	1999-02-03	2110	A	28.04	A
USGS	12080010	1999-02-04	1820	A	27.71	A
USGS	12080010	1999-02-05	1860	A	27.75	A
USGS	12080010	1999-02-06	1960	A	27.87	A
USGS	12080010	1999-02-07	3160	A	29.09	A
USGS	12080010	1999-02-08	2760	A	28.71	A
USGS	12080010	1999-02-09	1840	A	27.73	A
USGS	12080010	1999-02-10	1430	A	27.22	A
USGS	12080010	1999-02-11	1190	A	26.90	A
USGS	12080010	1999-02-12	1050	A	26.71	A
USGS	12080010	1999-02-13	998	A	26.63	A
USGS	12080010	1999-02-14	1040	A	26.69	A
USGS	12080010	1999-02-15	934	A	26.53	A
USGS	12080010	1999-02-16	921	A	26.52	A
USGS	12080010	1999-02-17	1110	A	26.79	A
USGS	12080010	1999-02-18	1300	A	27.05	A
USGS	12080010	1999-02-19	1370	A	27.15	A
USGS	12080010	1999-02-20	1240	A	26.97	A
USGS	12080010	1999-02-21	1030	A	26.68	A
USGS	12080010	1999-02-22	993	A	26.62	A
USGS	12080010	1999-02-23	1530	A	27.35	A
USGS	12080010	1999-02-24	2550	A	28.46	A
USGS	12080010	1999-02-25	4230	A	30.04	A
USGS	12080010	1999-02-26	2270	A	28.20	A
USGS	12080010	1999-02-27	1820	A	27.71	A
USGS	12080010	1999-02-28	3270	A	29.20	A
USGS	12080010	1999-03-01	2790	A	28.75	A
USGS	12080010	1999-03-02	2050	A	27.97	A
USGS	12080010	1999-03-03	2070	A	27.99	A
USGS	12080010	1999-03-04	2220	A	28.16	A
USGS	12080010	1999-03-05	1710	A	27.58	A
USGS	12080010	1999-03-06	1420	A	27.22	A
USGS	12080010	1999-03-07	1230	A	26.96	A
USGS	12080010	1999-03-08	1100	A	26.78	A
USGS	12080010	1999-03-09	1040	A	26.70	A
USGS	12080010	1999-03-10	962	A	26.57	A
USGS	12080010	1999-03-11	880	A	26.45	A
USGS	12080010	1999-03-12	848	A	26.40	A
USGS	12080010	1999-03-13	1040	A	26.69	A
